Date,B_Open,B_High,B_Low,B_Close,B_Volume,B_Value,B_weighted_Price,Inflation,DJ_Open,DJ_High,DJ_Low,DJ_Close,DJ_Adj_Close,DJ_Volume,Gold_Open,Gold_High,Gold_Low,Gold_Close,Fed
2015-07-21,278.95,281.07,276.28,276.76,9000.55,2511729.88,279.06,0.2,18096.67,18096.67,17868.34,17919.29,17919.29,100170000,1097.35,1109.95,1097.15,1103.08,0.13
2015-07-22,276.49,277.97,275,277.68,8318.46,2300120.88,276.51,0.2,17918.35,17919.35,17807.41,17851.04,17851.04,112370000,1103.25,1103.29,1087.34,1095.16,0.13
2015-07-23,277.5,278.55,275.79,276.61,6439.61,1784595.61,277.13,0.2,17853.78,17860.95,17705.03,17731.92,17731.92,88600000,1094.93,1105.8,1087.37,1091.03,0.13
2015-07-24,276.61,290.53,275.9,289.01,15854.1,4513273.28,284.68,0.2,17731.05,17756.54,17553.73,17568.53,17568.53,103470000,1090.76,1091.27,1077.49,1085.67,0.13
2015-07-25,289,292,286.5,288.78,7545.89,2181492.67,289.1,0.2,17731.05,17756.54,17553.73,17568.53,17568.53,103470000,1090.76,1091.27,1077.49,1085.67,0.13
2015-07-26,288.97,294,287.41,293.19,5298.47,1545190.05,291.63,0.2,17731.05,17756.54,17553.73,17568.53,17568.53,103470000,1090.76,1091.27,1077.49,1085.67,0.13
2015-07-27,292.85,297.44,286.43,294.29,14650.73,4276819.04,291.92,0.2,17561.78,17561.78,17399.17,17440.59,17440.59,117860000,1095.84,1105.15,1089.05,1094.21,0.14
2015-07-28,294.03,297,292.19,294.01,8799.04,2592630.37,294.65,0.2,17449.81,17650.07,17449.81,17630.27,17630.27,103450000,1094.2,1098.79,1091.75,1095.49,0.14
2015-07-29,294.01,294.57,287.27,289.85,10236.16,2975568.87,290.69,0.2,17631.4,17776.78,17629.2,17751.39,17751.39,93140000,1095.55,1103.3,1090.72,1097.19,0.14
2015-07-30,289.85,290.08,284.53,288.01,8108.62,2333060.22,287.73,0.2,17743.24,17761.25,17640.85,17745.98,17745.98,76650000,1097.2,1098.79,1082.8,1088.45,0.14
2015-07-31,288.29,289,281.8,284.33,7902.77,2245587.53,284.15,0.2,17755.87,17783.59,17671.59,17689.86,17689.86,106120000,1088.5,1103.46,1080.15,1095.7,0.08
2015-08-01,284.69,285.16,276.66,280.19,7104.07,1992192.81,280.43,0.2,17755.87,17783.59,17671.59,17689.86,17689.86,106120000,1088.5,1103.46,1080.15,1095.7,0.08
2015-08-02,280.19,282.9,276.57,282.32,4530.18,1265880.68,279.43,0.2,17755.87,17783.59,17671.59,17689.86,17689.86,106120000,1088.5,1103.46,1080.15,1095.7,0.08
2015-08-03,282.53,285.8,279.52,280.43,6310.61,1786928.27,283.16,0.2,17696.74,17704.76,17496.61,17598.2,17598.2,87880000,1094.97,1097.86,1084.15,1085.33,0.14
2015-08-04,280.43,285.88,280.43,285,6206.12,1760746.6,283.71,0.2,17596.93,17635.78,17505.5,17550.69,17550.69,99060000,1085.44,1094.56,1081.25,1087.36,0.14
2015-08-05,284.91,285.86,280.63,281.13,6549.55,1850415.94,282.53,0.2,17555.24,17661.37,17492.9,17540.47,17540.47,102450000,1087.35,1092.45,1083.2,1085.57,0.14
2015-08-06,281.13,281.65,276.6,277.48,7123.81,1985840.19,278.76,0.2,17542.61,17572.04,17362.86,17419.75,17419.75,96170000,1085.59,1094.05,1083.72,1089.95,0.14
2015-08-07,277.48,280.43,274.19,279.63,8664.81,2403686.81,277.41,0.2,17414.94,17414.94,17279.08,17373.38,17373.38,81800000,1089.92,1099.65,1083.15,1094.21,0.14
2015-08-08,279.94,279.97,260.41,262.19,10269.87,2777400.01,270.44,0.2,17414.94,17414.94,17279.08,17373.38,17373.38,81800000,1089.92,1099.65,1083.15,1094.21,0.14
2015-08-09,262.19,268.95,261.01,265.05,8870.58,2343259.51,264.16,0.2,17414.94,17414.94,17279.08,17373.38,17373.38,81800000,1089.92,1099.65,1083.15,1094.21,0.14
2015-08-10,265.05,266.79,261.6,264.33,9697.42,2562673.47,264.26,0.2,17375.18,17629.13,17375.18,17615.17,17615.17,92430000,1092.48,1108.95,1089.9,1104.4,0.14
2015-08-11,264.11,271.5,264.07,271.15,8394.12,2235123.97,266.27,0.2,17593.59,17593.59,17352.63,17402.84,17402.84,103010000,1104.31,1119.35,1094,1108.94,0.15
2015-08-12,271.15,271.16,265.71,267.73,9520.31,2552596.78,268.12,0.2,17382.93,17423.9,17125.81,17402.51,17402.51,120400000,1109.09,1125.77,1102,1124.59,0.15
2015-08-13,267.53,267.88,262.32,264.48,10710.97,2839488.04,265.1,0.2,17401.64,17481.78,17341.34,17408.25,17408.25,88550000,1124.62,1126.75,1113.7,1114.97,0.15
2015-08-14,264.74,266.99,262,265.4,8012.6,2121755.48,264.8,0.2,17410.12,17492.9,17394.06,17477.4,17477.4,82120000,1114.88,1121.11,1112.03,1114.8,0.14
2015-08-15,265.57,266.5,260.45,261.46,5485.63,1450606.74,264.44,0.2,17410.12,17492.9,17394.06,17477.4,17477.4,82120000,1114.88,1121.11,1112.03,1114.8,0.14
2015-08-16,261.46,262.2,254.01,256.11,9633.28,2480559.46,257.5,0.2,17410.12,17492.9,17394.06,17477.4,17477.4,82120000,1114.88,1121.11,1112.03,1114.8,0.14
2015-08-17,256.11,259.12,254.63,256.47,8655.19,2224063.1,256.96,0.2,17472.66,17551.4,17341.72,17545.18,17545.18,73380000,1114.56,1122.8,1114.08,1117.27,0.15
2015-08-18,256.66,256.99,221.11,224.8,16141.82,3992017.85,247.31,0.2,17537.3,17568.4,17486.42,17511.34,17511.34,79900000,1117.29,1121.25,1109.9,1117.7,0.15
2015-08-19,224,237.66,222.01,226.92,24295.07,5617682.67,231.23,0.2,17508.74,17517.19,17282.42,17348.73,17348.73,104720000,1117.62,1134.72,1116.49,1132.97,0.15
2015-08-20,226.4,236.66,226.4,235.54,15812.33,3691074.43,233.43,0.2,17345.32,17345.32,16990.69,16990.69,16990.69,128530000,1132.97,1155.22,1132.78,1154.9,0.15
2015-08-21,235.15,236.66,231.77,233.49,10296.32,2406953.01,233.77,0.2,16990.69,16990.69,16459.55,16459.75,16459.75,225170000,1155.02,1168.25,1149,1161,0.15
2015-08-22,233.5,235.2,223.01,231,15856.25,3633435.05,229.15,0.2,16990.69,16990.69,16459.55,16459.75,16459.75,225170000,1155.02,1168.25,1149,1161,0.15
2015-08-23,231,234.03,225.85,228.89,12842.47,2948508.07,229.59,0.2,16990.69,16990.69,16459.55,16459.75,16459.75,225170000,1155.02,1168.25,1149,1161,0.15
2015-08-24,228.35,228.99,207.73,209.72,37523.08,8154700.2,217.32,0.2,16459.75,16459.75,15370.33,15871.35,15871.35,293920000,1163.44,1170.1,1146.65,1151.76,0.15
2015-08-25,209.76,228.04,198.12,222.38,42308.01,9091324.5,214.88,0.2,15882.27,16312.94,15651.24,15666.44,15666.44,213220000,1151.76,1156.65,1134.85,1143.65,0.15
2015-08-26,222.38,231.09,219.77,225.8,24007.6,5434957.38,226.38,0.2,15676.26,16303.75,15676.26,16285.51,16285.51,208420000,1143.61,1146.12,1117.99,1123.67,0.14
2015-08-27,225.8,228.89,223.17,225.09,14366.26,3249912.03,226.22,0.2,16285.51,16666.69,16285.51,16654.77,16654.77,171980000,1123.47,1129.35,1118.55,1126.15,0.14
2015-08-28,225.09,235.93,220.29,231.65,22900.19,5241943.61,228.9,0.2,16649.42,16669.97,16535.18,16643.01,16643.01,131790000,1126.14,1140.95,1123.9,1133.78,0.14
2015-08-29,231.76,233.9,226.67,230.54,15490.56,3565617.59,230.18,0.2,16649.42,16669.97,16535.18,16643.01,16643.01,131790000,1126.14,1140.95,1123.9,1133.78,0.14
2015-08-30,230.41,232.75,225.04,229,15486.36,3532995.3,228.14,0.2,16649.42,16669.97,16535.18,16643.01,16643.01,131790000,1126.14,1140.95,1123.9,1133.78,0.14
2015-08-31,229.04,232.49,224.39,229.86,15803.52,3616802.14,228.86,0.2,16632.02,16388.26,16444.05,16528.03,16528.03,141440000,1132.65,1136.65,1125.75,1135.57,0.08
2015-09-01,230.25,231.67,226.17,227.96,23925.19,5460038.14,228.21,0,16528.03,16528.03,15979.95,16058.35,16058.35,171390000,1135.6,1147.8,1134.45,1139.93,0.14
2015-09-02,227.97,230.77,226,229.18,21470.77,4909260.74,228.65,0,16058.35,16352.58,16058.35,16351.38,16351.38,133480000,1139.79,1142.5,1132.29,1133.11,0.14
2015-09-03,228.95,229.96,226.5,227.28,19739.63,4494648.76,227.7,0,16364.34,16550.07,16317.31,16374.76,16374.76,109730000,1133.2,1134.45,1122.05,1125.08,0.14
2015-09-04,227.24,231.4,226.33,230.52,20870.02,4786524.88,229.35,0,16371.76,16371.76,16026.61,16102.38,16102.38,127270000,1125.1,1130.95,1117.45,1121.83,0.14
2015-09-05,230.72,237.22,229.23,235.6,20103.04,4692704.3,233.43,0,16371.76,16371.76,16026.61,16102.38,16102.38,127270000,1125.1,1130.95,1117.45,1121.83,0.14
2015-09-06,235.39,244.2,235.02,240.28,25758.89,6192929.55,240.42,0,16371.76,16371.76,16026.61,16102.38,16102.38,127270000,1125.1,1130.95,1117.45,1121.83,0.14
2015-09-07,240.28,242.91,238.44,240.19,23152.03,5567107.97,240.46,0,16371.76,16371.76,16026.61,16102.38,16102.38,127270000,1122.72,1124.87,1116.95,1120.29,0.14
2015-09-08,240.07,246.24,239.98,244.21,24023.88,5854496.86,243.69,0,16109.93,16503.41,16109.93,16492.68,16492.68,123870000,1120.28,1126.59,1118.85,1122.47,0.14
2015-09-09,244.04,244.22,237.01,238.35,23251.87,5579259.42,239.95,0,16505.04,16664.65,16220.1,16253.57,16253.57,118790000,1120.28,1126.59,1101.56,1107.23,0.14
2015-09-10,238.35,241.65,234.78,238.66,20694.92,4949167.98,239.15,0,16252.57,16441.94,16212.08,16330.4,16330.4,122690000,1107.24,1114.95,1104.1,1112.05,0.14
2015-09-11,238.57,240.94,237.5,240,13805.18,3309006.87,239.69,0,16330.4,16434.76,16244.65,16433.09,16433.09,104630000,1111.98,1112.98,1098.9,1107.86,0.14
2015-09-12,239.92,240,233.02,234.79,17449.12,4143757.66,237.48,0,16330.4,16434.76,16244.65,16433.09,16433.09,104630000,1111.98,1112.98,1098.9,1107.86,0.14
2015-09-13,234.79,236.09,228,229.66,19655.12,4546007.73,231.29,0,16330.4,16434.76,16244.65,16433.09,16433.09,104630000,1111.98,1112.98,1098.9,1107.86,0.14
2015-09-14,229.66,232.92,223.99,229.71,16674.86,3827895.68,229.56,0,16450.86,16450.86,16330.87,16370.96,16370.96,92660000,1106.39,1110.55,1103.65,1108.43,0.14
2015-09-15,229.84,231.21,226.5,230.03,17298.61,3976679.57,229.88,0,16382.58,16644.11,16382.58,16599.85,16599.85,93050000,1106.39,1110.55,1102.72,1105.69,0.14
2015-09-16,229.99,230.5,223,228.34,18169.46,4135855.71,227.63,0,16599.51,16755.98,16593.9,16739.95,16739.95,99620000,1105.69,1124.28,1104.15,1119.85,0.14
2015-09-17,228.34,235,227,232.17,14645.74,3380034.36,230.79,0,16738.08,16933.43,16639.93,16674.74,16674.74,129600000,1119.84,1133.99,1115.64,1132.31,0.14
2015-09-18,232.2,234.4,230.83,233.12,19458.9,4535082.43,233.06,0,16674.74,16674.74,16343.76,16384.58,16384.58,341690000,1132.26,1141.65,1127.65,1139.24,0.14
2015-09-19,233.24,233.76,229.89,230,11230.76,2601612.8,231.65,0,16674.74,16674.74,16343.76,16384.58,16384.58,341690000,1132.26,1141.65,1127.65,1139.24,0.14
2015-09-20,230,231.7,229,230.16,13401.14,3087488.55,230.39,0,16674.74,16674.74,16343.76,16384.58,16384.58,341690000,1132.26,1141.65,1127.65,1139.24,0.14
2015-09-21,230.1,230.15,225,226.15,14081.31,3196957.23,227.04,0,16406.1,16578.6,16391.88,16510.19,16510.19,90730000,1137.84,1140,1130.1,1133.11,0.14
2015-09-22,226.15,231.96,223.12,230.42,19332.88,4412739.07,228.25,0,16477.45,16477.45,16221.73,16330.47,16330.47,119010000,1133,1136.39,1121.54,1125.21,0.14
2015-09-23,230.08,231.5,228,229.42,13586.09,3126033.69,230.09,0,16332.81,16355.29,16211.98,16279.89,16279.89,86030000,1125.2,1134.25,1121.99,1130.98,0.14
2015-09-24,229.42,235.52,228.89,233.86,24202.74,5608546.02,231.73,0,16257.11,16257.11,16016.36,16201.32,16201.32,122220000,1130.99,1156.75,1130.52,1150.15,0.14
2015-09-25,233.88,237.25,232.56,235.22,22555.45,5304812.21,235.19,0,16205.07,16465.23,16205.07,16314.67,16314.67,130790000,1150.3,1151.25,1140.96,1146.28,0.13
2015-09-26,235.14,235.67,233,233.81,15109.42,3540710.51,234.34,0,16205.07,16465.23,16205.07,16314.67,16314.67,130790000,1150.3,1151.25,1140.96,1146.28,0.13
2015-09-27,233.81,234.61,231.16,232.41,17506.45,4071220.18,232.56,0,16205.07,16465.23,16205.07,16314.67,16314.67,130790000,1150.3,1151.25,1140.96,1146.28,0.13
2015-09-28,232.4,239.68,231.69,239.14,17566.83,4169714.96,237.36,0,16313.26,16313.26,15981.85,16001.89,16001.89,139930000,1146.65,1148.23,1128.15,1132.29,0.13
2015-09-29,239.14,240.56,235.09,236.94,19877.45,4723484.69,237.63,0,16001.76,16118.89,15942.37,16049.13,16049.13,121160000,1132.18,1134.71,1124.6,1126.59,0.13
2015-09-30,236.78,238.27,234.67,236.2,20934.85,4947383.3,236.32,0,16057.08,16297.6,16057.08,16284.7,16284.7,145740000,1126.49,1128.07,1112.15,1115.47,0.07
2015-10-01,235.87,239.44,235.01,237.15,20341.01,4823180.2,237.12,0.2,16278.62,16348.87,16073.82,16272.01,16272.01,111420000,1115.36,1119.1,1111.21,1113.95,0.13
2015-10-02,238,239.06,235,237.77,16908.03,4015993.34,237.52,0.2,16258.25,16472.77,16013.66,16472.37,16472.37,136870000,1113.95,1141.36,1104.95,1138.5,0.13
2015-10-03,237.77,239.86,236.3,238.95,17825.62,4247863.44,238.3,0.2,16258.25,16472.77,16013.66,16472.37,16472.37,136870000,1113.95,1141.36,1104.95,1138.5,0.13
2015-10-04,239.06,239.98,237.62,238.6,15015.07,3587379.78,238.92,0.2,16258.25,16472.77,16013.66,16472.37,16472.37,136870000,1113.95,1141.36,1104.95,1138.5,0.13
2015-10-05,238.6,240.85,236.1,240.84,20316.5,4840156.01,238.24,0.2,16502.1,16798.37,16502.1,16776.43,16776.43,127660000,1137.26,1141.95,1130.25,1136.39,0.13
2015-10-06,240.85,248.19,239.52,246.57,26684.25,6485292.24,243.04,0.2,16774.02,16865.09,16746.03,16790.19,16790.19,120010000,1136.38,1151.25,1135.1,1146.38,0.13
2015-10-07,246.79,247.65,242.3,243.2,23768.2,5823652.61,245.02,0.2,16805.42,16963.3,16765,16912.29,16912.29,115690000,1146.38,1153.6,1142.03,1146.08,0.13
2015-10-08,243.47,244.76,242.06,242.9,13983.75,3407661.33,243.69,0.2,16904.17,17081.28,16859.34,17050.75,17050.75,100730000,1146.07,1151.35,1136.85,1139.92,0.13
2015-10-09,243.29,244.95,242.16,244.48,14099.92,3433311.67,243.5,0.2,17054.69,17110.88,17027.23,17084.49,17084.49,103730000,1139.94,1159.75,1139.52,1156.03,0.13
2015-10-10,244.49,246.43,243,245.71,17313.14,4239440.73,244.87,0.2,17054.69,17110.88,17027.23,17084.49,17084.49,103730000,1139.94,1159.75,1139.52,1156.03,0.13
2015-10-11,245.71,248.5,244.53,248.05,19140.36,4731236.29,247.19,0.2,17054.69,17110.88,17027.23,17084.49,17084.49,103730000,1139.94,1159.75,1139.52,1156.03,0.13
2015-10-12,248.05,248.47,245.01,245.81,10671.7,2633713.48,246.79,0.2,17082.29,17139.21,17064.58,17131.86,17131.86,72500000,1155.53,1169.1,1155.07,1163.66,0.13
2015-10-13,245.81,250.89,242.82,249.73,25901.6,6380494.84,246.34,0.2,17113.55,17172.81,17034.45,17081.89,17081.89,99400000,1163.76,1169.03,1152.04,1168.76,0.13
2015-10-14,249.97,255.93,248.06,252.47,26942.87,6753537.33,250.66,0.2,17079.08,17111.38,16887.67,16924.75,16924.75,120110000,1168.75,1189.9,1163.65,1184.15,0.13
2015-10-15,252.47,256.5,250.3,254.49,22037.63,5614843.82,254.78,0.2,16944.86,17144.42,16933.57,17141.75,17141.75,122960000,1184.18,1191.7,1174.95,1182.29,0.13
2015-10-16,254.49,267,253.69,263.09,34816.74,9087466.92,261.01,0.2,17141.75,17220.02,17107.35,17215.97,17215.97,145880000,1182.33,1184.38,1174.55,1176.95,0.13
2015-10-17,263.09,273,260.8,270.07,25328.15,6801861.48,268.55,0.2,17141.75,17220.02,17107.35,17215.97,17215.97,145880000,1182.33,1184.38,1174.55,1176.95,0.13
2015-10-18,270.04,271.17,260,261.05,10003.13,2644951.59,264.41,0.2,17141.75,17220.02,17107.35,17215.97,17215.97,145880000,1182.33,1184.38,1174.55,1176.95,0.13
2015-10-19,260.99,266.01,259.82,263.66,16704.7,4381700.26,262.3,0.2,17209.43,17235.95,17129.19,17230.54,17230.54,118430000,1175.95,1178.15,1168.7,1170.18,0.13
2015-10-20,264.28,272.95,262.67,270.64,28967.44,7721192.76,266.55,0.2,17228.47,17264.88,17147.99,17217.11,17217.11,106670000,1170.4,1180.65,1167.5,1176.39,0.13
2015-10-21,270.3,272.69,264,267.89,20396.78,5479672.38,268.65,0.2,17225.93,17314.99,17153.13,17168.61,17168.61,107100000,1176.7,1179.33,1163.95,1166.85,0.13
2015-10-22,267.9,280.04,267.39,275.21,30166.43,8260174.53,273.82,0.2,17180.88,17505.18,17180.88,17489.16,17489.16,152420000,1166.77,1171.77,1163.05,1166.62,0.12
2015-10-23,275.21,280.19,273.46,278.6,21572.27,5984624.45,277.42,0.2,17525.11,17679.37,17525.11,17646.7,17646.7,158090000,1166.45,1179.45,1159.25,1164.29,0.12
2015-10-24,278.6,284,278.22,282.84,20586.34,5767325.87,280.15,0.2,17525.11,17679.37,17525.11,17646.7,17646.7,158090000,1166.45,1179.45,1159.25,1164.29,0.12
2015-10-25,283.03,296,282.2,283.96,30003.59,8680118.09,289.3,0.2,17525.11,17679.37,17525.11,17646.7,17646.7,158090000,1166.45,1179.45,1159.25,1164.29,0.12
2015-10-26,283.96,286.99,279.25,286.9,21266.47,6035103.1,283.78,0.2,17649.57,17660.7,17602.51,17623.05,17623.05,116660000,1163.2,1169.55,1162.52,1163.75,0.12
2015-10-27,286.9,300,286.15,295.54,34002.15,9964151.03,293.04,0.2,17608.89,17635.18,17540.57,17581.43,17581.43,113960000,1163.96,1168.75,1161.05,1167.32,0.12
2015-10-28,295.8,308.48,294.4,305.67,31263.17,9436170.14,301.83,0.2,17586.69,17779.95,17556.71,17779.52,17779.52,115630000,1167.35,1182.85,1152.55,1157.4,0.12
2015-10-29,305.67,319.6,301.7,314.82,32258.31,10020832.76,310.64,0.2,17771.5,17786,17684.72,17755.8,17755.8,90300000,1157.68,1162.75,1144.7,1146.55,0.12
2015-10-30,314.95,334.05,313.5,328.65,39364.03,12770329.06,324.42,0.2,17756.6,17799.96,17662.87,17663.54,17663.54,149250000,1146.58,1150.16,1139.55,1142.14,0.07
2015-10-31,328.28,334.67,302.99,310.18,28765.18,9150844.32,318.12,0.2,17756.6,17799.96,17662.87,17663.54,17663.54,149250000,1146.58,1150.16,1139.55,1142.14,0.07
2015-11-01,310.9,329.85,303.01,325.78,14281.55,4520744.07,316.54,0.5,17756.6,17799.96,17662.87,17663.54,17663.54,149250000,1146.58,1150.16,1139.55,1142.14,0.07
2015-11-02,325.78,369.02,320,361.26,45146.5,15705858.69,347.89,0.5,17672.62,17845.9,17655.02,17828.76,17828.76,100840000,1140.79,1143.03,1132.77,1133.34,0.12
2015-11-03,361.73,420.77,360.4,404.06,77212.78,30053087.83,389.22,0.5,17819.74,17977.85,17796.02,17918.15,17918.15,92290000,1133.73,1138.45,1114.58,1120.11,0.12
2015-11-04,404.55,502,368.11,408,105959.26,47199586.92,445.45,0.5,17929.58,17964.12,17828.83,17867.58,17867.58,99890000,1120.48,1122.95,1106.56,1109.76,0.12
2015-11-05,407.99,448.79,364.37,385.5,60174.71,24185444.13,401.92,0.5,17871.25,17929.51,17779.19,17863.43,17863.43,98910000,1110.05,1111.6,1103.13,1105.47,0.12
2015-11-06,387.77,396.67,353.26,374.47,46952.54,17530874.22,373.37,0.5,17855.22,17912.04,17768.6,17910.33,17910.33,107450000,1105.57,1110.54,1085.6,1089.63,0.12
2015-11-07,374.41,392.82,371.07,383.53,26348.6,10103834.21,383.47,0.5,17855.22,17912.04,17768.6,17910.33,17910.33,107450000,1105.57,1110.54,1085.6,1089.63,0.12
2015-11-08,383.62,390.47,366.18,372.65,27445.02,10459784,381.12,0.5,17855.22,17912.04,17768.6,17910.33,17910.33,107450000,1105.57,1110.54,1085.6,1089.63,0.12
2015-11-09,372.86,386.79,360.54,377.9,25934.97,9765480.26,376.54,0.5,17900.78,17900.78,17667.78,17730.48,17730.48,121210000,1089.95,1095.77,1088.55,1092.97,0.12
2015-11-10,378.02,381.44,323.63,336.8,48890.6,17451749,356.96,0.5,17724.13,17768.66,17657.72,17758.21,17758.21,108640000,1092.62,1094.65,1085.65,1090.25,0.12
2015-11-11,335.02,341.41,294,309.91,51510.31,16138605.49,313.31,0.5,17769.5,17807.18,17696.91,17702.22,17702.22,95230000,1090.17,1093.66,1084.27,1086.95,0.12
2015-11-12,309.95,344.78,308.42,337.17,37744.45,12327089.43,326.59,0.5,17691.93,17691.93,17443.5,17448.07,17448.07,113660000,1086.81,1089.52,1074.4,1084.19,0.12
2015-11-13,337,342,325,336.99,24663.47,8239048.11,334.06,0.5,17439.25,17439.25,17238.89,17245.24,17245.24,134640000,1084.52,1088.75,1079.85,1083.88,0.12
2015-11-14,336.98,356.1,325.45,333,25628.38,8596759.49,335.44,0.5,17439.25,17439.25,17238.89,17245.24,17245.24,134640000,1084.52,1088.75,1079.85,1083.88,0.12
2015-11-15,332.95,334.99,314.6,319.28,27643.56,8952296.3,323.85,0.5,17439.25,17439.25,17238.89,17245.24,17245.24,134640000,1084.52,1088.75,1079.85,1083.88,0.12
2015-11-16,319.29,332.25,315,330.83,22243.82,7220301.63,324.6,0.5,17229.94,17483.01,17210.43,17483.01,17483.01,137590000,1089.45,1098.25,1081.52,1084.23,0.13
2015-11-17,330.82,350.44,329,336.08,27718.68,9324687.16,336.4,0.5,17486.99,17599.33,17451.41,17489.5,17489.5,167190000,1083.75,1085.25,1065.65,1069.48,0.13
2015-11-18,336,337.89,330.28,335.65,27252.1,9115915.94,334.5,0.5,17485.49,17752.16,17485.49,17737.16,17737.16,106810000,1069.7,1075.5,1065.65,1071.68,0.12
2015-11-19,335.68,336.48,324.92,326.02,26919.52,8937135.62,331.99,0.5,17739.83,17772.97,17681.98,17732.75,17732.75,114630000,1072.08,1086.95,1069.75,1082.05,0.12
2015-11-20,326.51,327.73,310,322.04,21303.64,6794004.85,318.91,0.5,17732.75,17914.34,17732.75,17823.81,17823.81,153140000,1082.3,1088.05,1076,1078.01,0.12
2015-11-21,322.04,328.94,318.52,326.5,5129.35,1666609.82,324.92,0.5,17732.75,17914.34,17732.75,17823.81,17823.81,153140000,1082.3,1088.05,1076,1078.01,0.12
2015-11-22,326.5,326.6,320.13,324.2,4062.21,1312398.6,323.07,0.5,17732.75,17914.34,17732.75,17823.81,17823.81,153140000,1082.3,1088.05,1076,1078.01,0.12
2015-11-23,324.2,326.09,320.39,323.48,5101.56,1649850.44,323.4,0.5,17823.61,17868.18,17751.53,17792.68,17792.68,134680000,1076.45,1076.83,1065,1070.18,0.12
2015-11-24,323.48,323.5,317,319.7,8649.02,2774792.55,320.82,0.5,17770.9,17862.6,17683.51,17812.19,17812.19,127170000,1070.8,1081.05,1069.3,1075.45,0.12
2015-11-25,319.7,330.84,316,328.9,12253.76,3964830.34,323.56,0.5,17820.81,17854.92,17801.83,17813.39,17813.39,82540000,1076.05,1080.95,1068.1,1071.02,0.12
2015-11-26,328.9,369.7,328.53,353.21,35986.16,12574100.16,349.41,0.5,17820.81,17854.92,17801.83,17813.39,17813.39,82540000,1071.16,1074.95,1069.94,1072.05,0.12
2015-11-27,353.9,364.8,347.84,357.14,13276.83,4753695.23,358.04,0.5,17806.04,17830.36,17749.32,17813.39,17813.39,82540000,1072.45,1073.85,1052.88,1058.33,0.12
2015-11-28,357.42,359.44,350.41,356.95,6275.37,2225597.7,354.66,0.5,17806.04,17830.36,17749.32,17813.39,17813.39,82540000,1072.45,1073.85,1052.88,1058.33,0.12
2015-11-29,356.78,373.15,354.45,371.48,7817.18,2854062.8,365.1,0.5,17806.04,17830.36,17749.32,17813.39,17813.39,82540000,1072.45,1073.85,1052.88,1058.33,0.12
2015-11-30,371.2,383,367.11,376.71,18097.95,6809125.6,376.24,0.5,17802.84,17837.24,17719.79,17719.92,17719.92,155560000,1057.45,1069.85,1053.33,1064.47,0.08
2015-12-01,376.7,379,354.56,363.06,15410.28,5617537.15,364.53,0.7,17719.72,17895.5,17719.72,17888.35,17888.35,103880000,1064.36,1074.9,1063.38,1070.14,0.13
2015-12-02,362.7,362.84,348.64,358.89,12343.41,4390062.73,355.66,0.7,17883.14,17901.58,17708.2,17729.68,17729.68,102860000,1070.02,1070.71,1050.9,1054.23,0.13
2015-12-03,359.11,370.53,356.21,361.42,12190.88,4423950.84,362.89,0.7,17741.57,17780.59,17425.56,17477.67,17477.67,126990000,1053.45,1065.55,1046.47,1063,0.13
2015-12-04,361.48,364.3,355.92,363.62,9989.28,3596927.2,360.08,0.7,17482.68,17866.47,17482.68,17847.63,17847.63,137650000,1063.71,1088.92,1058.32,1086.16,0.13
